Id,SalePrice
1634,185155.9754276679
1635,178287.17040110417
1636,159405.6361079333
1637,189146.7957469138
1638,188008.15894324225
1639,185503.32672661665
1640,251868.2893958282
1641,181100.67406372947
1642,241647.8847774516
1643,223726.7895547317
1644,243915.21497586032
1645,197944.36199116905
1646,165765.38488737858
1647,160894.5051911273
1648,135313.95494567373
1649,142186.98492922957
1650,114129.17135723395
1651,127831.0679207409
1652,97049.84437278597
1653,102324.5745713684
1654,145976.84963152325
1655,143710.6700960028
1656,143493.141089013
1657,148956.7210659303
1658,145433.4536288526
1659,124974.35782500514
1660,154906.97264691535
1661,436384.82964315976
1662,401099.7843647724
1663,366796.3567316218
1664,479039.0992341618
1665,302254.16178826836
1666,315708.8583560387
1667,385017.75171525124
1668,347365.55504627305
1669,307391.06850711844
1670,339950.12582673377
1671,246063.02134363615
1672,419778.79837222095
1673,292001.13241201104
1674,237621.746171508
1675,197327.84927177467
1676,191805.01153937497
1677,214766.52368397772
1678,458008.17581492045
1679,393836.83016937063
1680,345165.1012619141
1681,251544.51779030287
1682,307040.921661409
1683,185375.3316512583
1684,179050.18197019657
1685,174511.1320333263
1686,179478.9099201333
1687,175924.5658673275
1688,187539.25638693274
1689,190165.77131069702
1690,195158.48059177754
1691,188888.11734372983
1692,278519.91933851904
1693,185962.9599635644
1694,185269.97618671763
1695,173166.01902204182
1696,270985.64295667363
1697,177289.83153186733
1698,344421.5840467736
1699,310621.4933194502
1700,243999.87403825682
1701,260814.11062989887
1702,248243.55297022394
1703,257650.0125229021
1704,269276.87831437634
1705,242349.35110175546
1706,411608.841966933
1707,209618.83256067085
1708,205403.06434195646
1709,258435.01632961122
1710,232665.94668506677
1711,274620.6518719095
1712,263498.47207527264
1713,264520.1668047521
1714,221465.47308122437
1715,209875.4192459841
1716,177530.72601074772
1717,175490.12298985108
1718,140136.34382652876
1719,202770.66452395814
1720,238915.94315439466
1721,161820.7746941612
1722,133037.4305009981
1723,155488.16717826523
1724,211737.2484616266
1725,241704.98045526922
1726,194709.42188257352
1727,154975.99784943584
1728,175534.8043810184
1729,176898.41435113683
1730,156734.31129265044
1731,120811.52940346816
1732,130155.3428829466
1733,115482.90322832053
1734,121861.91513873497
1735,132427.06571789487
1736,116336.28338878747
1737,298953.88381304545
1738,249153.78079135183
1739,257749.81062745108
1740,217758.25812713272
1741,188628.07683312264
1742,170752.61197430664
1743,174875.95638356046
1744,309576.9075973164
1745,214602.10462208104
1746,192942.19712331815
1747,221316.98428664202
1748,218127.64793136105
1749,154175.2238906615
1750,121936.92170156658
1751,244270.78542063385
1752,121194.11424771551
1753,144098.69381927978
1754,190176.53375233323
1755,164251.29827570447
1756,129581.10312356496
1757,124616.90435503022
1758,146232.86882916177
1759,164143.35581769
1760,161909.80247141188
1761,138728.008043045
1762,184639.5704117846
1763,176041.11313841827
1764,121649.53905694727
1765,154107.0668960097
1766,170853.79138758295
1767,197533.6680503029
1768,140492.4266365855
1769,172745.59692575803
1770,148180.68971551134
1771,126598.45850605288
1772,136010.72052436648
1773,127265.14709419466
1774,143763.32681066167
1775,144637.5148826923
1776,123703.47697135386
1777,107331.28202764536
1778,136036.4308598698
1779,113936.7633229254
1780,174808.93807182266
1781,131239.07786805875
1782,90456.34296187593
1783,140327.69119642122
1784,108971.64688937568
1785,118518.73694305852
1786,149446.94539526172
1787,164206.8813986224
1788,58574.59307392477
1789,99292.26068783543
1790,80383.57656424289
1791,185388.06503124587
1792,152596.997639734
1793,132698.25345442505
1794,153874.66254413937
1795,134710.08366168695
1796,129729.05986028921
1797,109359.56171691424
1798,127746.8282575364
1799,112980.75831278108
1800,133716.33508566063
1801,130271.18065179234
1802,133630.17309424723
1803,150213.9764975204
1804,136677.20326628932
1805,136662.36057236872
1806,125618.78480065842
1807,124886.70802545294
1808,120586.13380640338
1809,119720.78989989299
1810,141869.82549690182
1811,90649.53462674643
1812,95746.1219277219
1813,127146.01194487803
1814,94429.701046296
1815,56056.512045920266
1816,97749.19132761689
1817,113473.65314903503
1818,158205.06189175087
1819,131144.0725321661
1820,58867.01916814425
1821,110277.26182290888
1822,150830.14373887732
1823,44903.611466178154
1824,122679.54479225747
1825,136948.61010070067
1826,108763.32967527234
1827,95801.882910658
1828,129558.77461563502
1829,110932.34328854349
1830,140529.46650817888
1831,154318.37426066137
1832,93962.27619361423
1833,128201.26186083708
1834,120768.94812934412
1835,115191.61047364943
1836,116593.43173555909
1837,84209.7682578483
1838,128146.20029777764
1839,104419.86723097027
1840,141756.64874791502
1841,130573.27854274408
1842,87486.9260810342
1843,130844.19334493436
1844,149433.46354532885
1845,139991.7317408371
1846,151921.46056126436
1847,166244.9009771521
1848,68204.78947758433
1849,108516.01172653491
1850,116557.90735598901
1851,147204.83827497886
1852,123662.93558796373
1853,133377.94944667796
1854,167282.21474546412
1855,163866.90767649264
1856,215311.38687514115
1857,138808.84216268332
1858,135238.98156237224
1859,118535.59133304896
1860,145173.83948533522
1861,118255.8526772228
1862,319262.70608628157
1863,306440.65062429145
1864,306596.7770707426
1865,342623.7377412364
1866,333386.5431174989
1867,227286.661760613
1868,282503.47532126354
1869,201828.03957687493
1870,219780.25950229046
1871,272635.36093729397
1872,176419.9958312682
1873,234623.7697571883
1874,140959.7100030933
1875,195589.52650422917
1876,196782.96554366307
1877,199332.50857282412
1878,212498.242891756
1879,132443.69173760788
1880,131831.35237377288
1881,222199.14761020907
1882,238753.6721457786
1883,188781.0090657234
1884,200035.51776236214
1885,236932.72277034036
1886,284418.60658772395
1887,207170.47933942164
1888,248010.58380351512
1889,168710.7637861987
1890,121503.4798092843
1891,135775.96623708343
1892,101461.95316965345
1893,129823.5954734442
1894,124850.02770155833
1895,137791.4651351399
1896,124885.28649366948
1897,116556.85520243153
1898,116063.52812051949
1899,151101.76354430546
1900,147156.78106453794
1901,182821.57235663984
1902,143048.28678681998
1903,230793.0310647175
1904,148489.04457235616
1905,191539.03942409577
1906,163526.83229271756
1907,192261.09940097545
1908,109260.7928433981
1909,135624.2476432018
1910,121307.17184476223
1911,216468.68699955876
1912,331316.11092746985
1913,138776.47599182162
1914,67196.07967079798
1915,305060.4173346193
1916,62160.04655121359
1917,246547.76408020663
1918,138177.29021826014
1919,167814.72691552184
1920,152449.28112746016
1921,364769.2708781308
1922,310954.7075016035
1923,223197.6269058661
1924,228254.97997879406
1925,194691.66816572662
1926,360586.34685875307
1927,131486.732164243
1928,163814.19558809345
1929,121466.21294736842
1930,134588.6593469717
1931,142397.18205154795
1932,145135.89425043832
1933,180634.42512358516
1934,181058.47630910715
1935,172737.82559455014
1936,194494.94522899034
1937,187700.81913833736
1938,170708.165720824
1939,283283.7233054469
1940,191932.55896881846
1941,172496.8671387828
1942,178826.8834090043
1943,220790.11720429608
1944,422046.65679248783
1945,421702.7317296689
1946,167811.94240785867
1947,328971.99957030197
1948,173684.74195316827
1949,244038.91208582453
1950,185562.8477241565
1951,235611.86728452134
1952,193138.57867544217
1953,163808.3353478043
1954,196019.31841840968
1955,134946.32932251744
1956,306366.61522349
1957,155656.17730339672
1958,279213.1954846406
1959,145979.27219831414
1960,116452.84647293718
1961,127837.3349971865
1962,96174.61751052304
1963,101769.61033727959
1964,108138.66589132822
1965,148476.20179278427
1966,144413.44193049212
1967,272937.15155673376
1968,419050.66158238065
1969,397679.0223195868
1970,421163.9080763209
1971,466191.0230761282
1972,377195.4172306709
1973,287006.38996772317
1974,334571.9564801267
1975,463208.37503932585
1976,268698.97469803586
1977,359595.38790932193
1978,362295.63941549696
1979,339034.4743615871
1980,204483.1176103713
1981,331199.9487642378
1982,227580.8436964322
1983,226900.32286607855
1984,164222.4604141009
1985,218843.37092264125
1986,205064.34890290248
1987,190897.27368152828
1988,179731.84907596704
1989,191958.24212136504
1990,210624.0990524448
1991,224931.27039583435
1992,220510.55298608163
1993,175080.98529655597
1994,234877.69298509002
1995,183597.00616639765
1996,254288.9693442291
1997,317719.05961465527
1998,304910.7116509918
1999,281043.26740822766
2000,328235.32537170884
2001,267446.2468312489
2002,245960.20226618764
2003,256582.76357158145
2004,272822.1373994617
2005,229406.36119479427
2006,227734.7921325949
2007,251032.5893872338
2008,209110.8661172127
2009,199434.1382828973
2010,191856.75493509328
2011,145493.07364342554
2012,177945.19782509154
2013,186883.37241452705
2014,184557.98417325597
2015,213254.04638034492
2016,189283.67199416232
2017,196730.03493280316
2018,129957.37258419927
2019,135285.1498415977
2020,102712.89867681303
2021,111258.65756613016
2022,179362.97666612355
2023,145808.2036081255
2024,247503.6184233165
2025,357399.8291521751
2026,191398.42864131162
2027,161738.83808754332
2028,144291.02750765072
2029,168508.77594072878
2030,272358.4839067529
2031,225952.47161250917
2032,252668.79268768884
2033,257721.27264599066
2034,174162.7712785959
2035,221301.72286635172
2036,195596.06454020966
2037,199926.07807965172
2038,299727.111337008
2039,220559.05634981144
2040,293585.40937110956
2041,273297.29440295976
2042,209067.19312096632
2043,172382.66967479265
2044,165863.44327365895
2045,209901.94014861615
2046,144756.523923334
2047,144745.20792466297
2048,138296.8103061758
2049,137598.74115710863
2050,177753.9471238677
2051,100552.32169545053
2052,122308.68504471026
2053,145445.9393441498
2054,94698.52121076474
2055,154668.193556881
2056,143175.42344886644
2057,116459.3034500924
2058,210792.88491116933
2059,137289.02022783452
2060,160121.20444122533
2061,162119.478467893
2062,127150.6108110717
2063,122615.56319658284
2064,146842.5602948301
2065,122713.44839099243
2066,163106.92441915983
2067,118184.97680785786
2068,139087.7058291367
2069,83643.84473776435
2070,114772.88721211109
2071,96586.79156735611
2072,137806.82874779863
2073,139540.21604180077
2074,186619.51447536968
2075,150870.04330096455
2076,120906.01949724324
2077,154536.21917212318
2078,130128.93249612459
2079,137202.19359122915
2080,118471.09129877285
2081,127161.07076428959
2082,118028.01118957924
2083,151541.34214349848
2084,112492.53577706582
2085,127541.14135714016
2086,114415.49198719265
2087,126490.2021135109
2088,92018.07427345129
2089,79588.3902356987
2090,134424.94154399936
2091,115284.242391128
2092,137337.27728197235
2093,112952.82011495312
2094,106943.74364848781
2095,145467.20401934913
2096,78615.19253235449
2097,96340.23513890294
2098,147986.6579785766
2099,63004.79360504876
2100,100098.22495475376
2101,113579.62502955347
2102,126326.58355198031
2103,107800.49003698165
2104,136332.18687149932
2105,126489.76932427372
2106,77249.95722906123
2107,205407.46368561895
2108,114749.54583073138
2109,112591.22797606094
2110,117915.09467042427
2111,121891.57866795569
2112,142076.53000277712
2113,124940.30132068234
2114,118335.55891805212
2115,166780.268627343
2116,112957.9303086379
2117,153392.61867241102
2118,124250.00556688564
2119,112015.874464892
2120,121436.81548595568
2121,89065.87219774307
2122,115991.8877988538
2123,87770.94515113621
2124,167847.49806167115
2125,123779.05719224614
2126,157039.4353454418
2127,150507.02080042625
2128,120728.55991612028
2129,100866.94826447236
2130,134782.22300761598
2131,150012.36392841415
2132,112872.42008187539
2133,119404.20668562254
2134,127760.38099490183
2135,97400.91137911027
2136,73417.26916887479
2137,109394.26609958759
2138,127198.01613257252
2139,153362.16922906233
2140,134872.2059128119
2141,157214.19440483663
2142,132664.08440254914
2143,142936.72086198628
2144,112289.91105628136
2145,137066.61500488594
2146,165311.6195974298
2147,138846.9347204367
2148,146449.51001073918
2149,147219.36521490483
2150,241641.7875251287
2151,119543.12342668683
2152,163530.2165222507
2153,149474.89457591483
2154,103566.17466789887
2155,138949.04904795886
2156,241306.8481186355
2157,222755.55889128117
2158,240019.54033435788
2159,212632.4474564656
2160,177445.0562767595
2161,238259.8888398084
2162,340861.8168755839
2163,344743.9213051475
2164,249135.61129501517
2165,199458.9658211287
2166,150421.76479996514
2167,216567.89620411507
2168,199662.27070865667
2169,205428.9585876579
2170,214376.09238134255
2171,150896.60599609558
2172,140167.03171837993
2173,177501.07238800294
2174,226696.29696157214
2175,282077.2903830224
2176,315825.7762764615
2177,237591.51038287024
2178,211001.94175368198
2179,138731.30008269532
2180,188285.81524760785
2181,205432.3884658006
2182,231290.01683295952
2183,200950.55790656063
2184,113977.3433769606
2185,129706.65297100486
2186,143550.03282561316
2187,158535.39491042524
2188,165250.14741119673
2189,291002.12356915267
2190,79818.85979488748
2191,77456.59441075491
2192,88389.86791675164
2193,116229.53779050043
2194,110544.20485011814
2195,106301.05203336853
2196,99410.15985972711
2197,121714.5278707346
2198,149332.64704691444
2199,175766.22336420516
2200,144303.9543353167
2201,149801.8879391015
2202,218811.00935548026
2203,141608.9813704621
2204,191120.51464866652
2205,121176.36450287078
2206,136968.40776870277
2207,228287.20820584055
2208,256428.14746401797
2209,245301.38654345245
2210,125248.90111768027
2211,112066.21552184595
2212,119665.32454726624
2213,106789.73404862448
2214,140124.5844720712
2215,103217.5342824776
2216,142475.75816565665
2217,70084.82079119861
2218,73731.53427378541
2219,80892.79217443861
2220,78076.52372942818
2221,309080.7830491776
2222,273526.98343752476
2223,285482.9575277782
2224,206848.94396368973
2225,121722.10117174147
2226,173985.01856542315
2227,192975.4063731876
2228,267712.5547463837
2229,231781.5799219518
2230,154449.31329279236
2231,209314.6671375177
2232,178952.41067449044
2233,179211.6825448869
2234,234788.2480361369
2235,214477.27595373592
2236,247842.4441788638
2237,310218.47908307484
2238,195859.48823292798
2239,107901.1751861815
2240,157512.5824343012
2241,142529.20945521907
2242,123812.13540180205
2243,125713.03814787127
2244,104045.50494037973
2245,105496.37878317991
2246,141308.38437671235
2247,109517.20004768204
2248,127529.9055906442
2249,128776.93800166983
2250,138150.25733883298
2251,142883.57555923786
2252,172933.24427895067
2253,158760.06201151176
2254,176050.16357312788
2255,175991.0723526815
2256,179346.44024877704
2257,206044.20722787318
2258,162074.76170365856
2259,175304.42185630125
2260,146868.21311856125
2261,199870.39090459087
2262,213277.93414284757
2263,392458.24701592285
2264,486177.0265263406
2265,171845.02508564017
2266,321432.29514542734
2267,358532.7118225347
2268,420321.2014036225
2269,152315.45305524062
2270,195404.1395019139
2271,203241.33146807406
2272,196171.75057907216
2273,163680.56593603065
2274,178992.65913085954
2275,160790.71763528947
2276,194351.27228416427
2277,185309.4640714527
2278,151477.90560374138
2279,133208.36286120513
2280,117292.39496023867
2281,169230.2739787071
2282,179471.34666724474
2283,108127.04899112528
2284,110116.81939996204
2285,141270.29643145448
2286,121119.02882841362
2287,358408.76095518534
2288,284326.9757888872
2289,363450.8033220369
2290,450853.2586402312
2291,334914.4757205639
2292,441186.7696893818
2293,447325.3426895661
2294,406522.7774098242
2295,462337.9918366627
2296,265523.03445203183
2297,346222.00740854617
2298,356201.6370180928
2299,355778.96444961475
2300,327293.84369882476
2301,316548.6081706078
2302,241833.97375953587
2303,243987.45256563026
2304,242715.51128114975
2305,187820.794135958
2306,184058.50824170155
2307,198337.9594055764
2308,236520.45300154516
2309,287656.78801155323
2310,235731.74210142932
2311,196369.67204090906
2312,177765.7047967029
2313,175278.65699543856
2314,173798.7152880415
2315,177567.440268638
2316,194676.61320375884
2317,182628.49027766072
2318,176927.97998175677
2319,181418.30884190786
2320,187251.98827117917
2321,240286.39190155378
2322,183679.93623517425
2323,196576.91837920903
2324,188393.720868808
2325,210009.1421074055
2326,179227.97752922753
2327,209178.18224388917
2328,223848.9629195336
2329,190864.55418658076
2330,176758.6039614703
2331,335568.5606881997
2332,421676.5060298097
2333,315727.8841476999
2334,267028.32527274237
2335,278386.47665361426
2336,311640.0775215405
2337,190539.39707643117
2338,251045.7453653952
2339,232976.48943916959
2340,375142.4760860493
2341,215254.56449389266
2342,233583.68841948966
2343,224522.092939416
2344,222016.94321589306
2345,233504.4053631375
2346,220534.80538776447
2347,195216.77197872513
2348,241446.5721933695
2349,183476.74666189452
2350,302609.88474775164
2351,257313.46308669265
2352,259528.65693401312
2353,255942.92481726984
2354,138497.59938635165
2355,145126.4133158351
2356,151952.32462994993
2357,189918.20266250585
2358,195548.83643827366
2359,127216.64748494806
2360,113605.58139171856
2361,141738.924291552
2362,240568.16611680013
2363,148148.35164325836
2364,154159.93453902582
2365,214390.0144242397
2366,200403.75518864655
2367,236199.37555142044
2368,214236.1122108607
2369,224482.37434011593
2370,168876.54718280176
2371,165119.5664714274
2372,187289.43912325992
2373,274327.0838044961
2374,299430.42781294615
2375,237960.61599430576
2376,266161.01012602146
2377,315754.76021249
2378,149035.95628861862
2379,199478.4687375573
2380,146011.24390230753
2381,153930.83017336074
2382,197319.3520913497
2383,203297.74031380392
2384,238193.60046668124
2385,162201.25947990012
2386,130177.4739067858
2387,134277.7667864933
2388,103277.37079135922
2389,128940.5748800936
2390,153026.67459923698
2391,147225.62871464502
2392,117632.26758134722
2393,170629.2196317849
2394,152071.93900421655
2395,205938.6307129464
2396,150998.00341208908
2397,207308.68355460349
2398,123615.88371789089
2399,57613.48909431054
2400,67918.68170193794
2401,119739.52933609499
2402,128639.22408661562
2403,144400.16597105106
2404,155023.3478602636
2405,155235.0817997975
2406,138841.89244893147
2407,123135.68686277786
2408,144555.12423604252
2409,123202.39707848855
2410,170440.77364835353
2411,114619.78846331176
2412,153329.66453742434
2413,130784.4496720432
2414,154675.66112752122
2415,130904.8552163018
2416,133717.4145833953
2417,138424.3825441656
2418,134301.88384843536
2419,124093.60925712137
2420,123330.05238745321
2421,139803.0916132819
2422,111793.80437405987
2423,123039.08977076062
2424,142415.16410229402
2425,193515.8567560405
2426,137639.82736876782
2427,133304.51045662476
2428,170376.15812062807
2429,119954.18159540021
2430,132144.28827325208
2431,110818.43372340227
2432,150026.7734638413
2433,142478.51463194354
2434,141848.40386206593
2435,146631.68984478366
2436,110418.8282142724
2437,115306.38469263428
2438,122459.62959556386
2439,101825.25809284736
2440,126145.71254126591
2441,84357.54676941107
2442,96541.43645399083
2443,120442.11118967141
2444,122472.98259109026
2445,88799.82615222852
2446,133936.40256540838
2447,178729.2155405123
2448,132882.16614617198
2449,115867.26771368255
2450,149688.76928997284
2451,130232.60767677716
2452,196720.27730465285
2453,92565.73711497415
2454,128520.53203434078
2455,116764.95560320467
2456,123458.21503542823
2457,132611.26651035782
2458,137948.73450130245
2459,109180.32323590844
2460,137565.6277917718
2461,126143.97142846289
2462,133210.108411723
2463,126167.60959474528
2464,172113.78368300814
2465,138806.7250262535
2466,123498.0413617882
2467,133538.62300521322
2468,88026.89120430953
2469,78918.02181106327
2470,186210.2859607548
2471,194117.19311381568
2472,152587.175795983
2473,118326.52106093519
2474,90931.05979926148
2475,205640.18937122298
2476,114591.0301775187
2477,120232.99748765214
2478,150834.3939899103
2479,100810.68428563877
2480,157775.32456434623
2481,121939.57963767342
2482,127843.8156580179
2483,116189.85217254027
2484,122748.39543108153
2485,129237.97469382327
2486,151729.28202961496
2487,182283.50753403798
2488,167099.0571137523
2489,147757.34768625099
2490,142808.09900378785
2491,96234.01162596876
2492,190807.31890198507
2493,159568.7358150164
2494,152858.87777217804
2495,91838.75990115083
2496,257420.15197177057
2497,146997.2358563452
2498,114643.17045549228
2499,86043.01701216814
2500,126081.25635433738
2501,136045.1242996722
2502,139269.50909494143
2503,90436.68159160932
2504,175101.92976610252
2505,223376.95033638005
2506,241562.20953637618
2507,274975.9967317066
2508,243416.0349884741
2509,224486.13493360454
2510,226554.1324610063
2511,177539.41088177825
2512,204213.53677855426
2513,209951.04152345823
2514,247843.80935399426
2515,149891.90608034807
2516,181765.59454933254
2517,144829.75438235846
2518,149928.74685939736
2519,242992.00253226666
2520,214900.4021638648
2521,187574.44635944502
2522,219976.6507950332
2523,118924.9542448316
2524,146838.8415001452
2525,148841.7230163145
2526,142547.69415884814
2527,120356.05127812852
2528,131793.28801813046
2529,138489.56153966254
2530,123523.9119424294
2531,237985.41401341918
2532,221755.0204046647
2533,192271.63776154997
2534,235949.0807392372
2535,285329.7622941317
2536,234268.639475882
2537,233889.41424222977
2538,181982.7669184557
2539,181666.6584370657
2540,179966.91648369448
2541,182432.66647845448
2542,169695.36319404823
2543,115615.45216001399
2544,124205.74466826743
2545,133558.67445315092
2546,135391.41796070163
2547,138838.58813397546
2548,156137.77327301947
2549,156126.6445429799
2550,630210.4243121309
2551,144213.94813846657
2552,126074.43050582672
2553,71954.68429315214
2554,96820.79914885505
2555,118432.34038338976
2556,103910.76062133512
2557,107789.46942054595
2558,155183.23322983517
2559,134407.3814237307
2560,162478.63588003078
2561,159485.35697826085
2562,142345.9657682586
2563,152337.39868492197
2564,199024.94831791747
2565,143178.01069716451
2566,171442.8583948411
2567,129531.02287781614
2568,194174.78849253798
2569,232068.47042828475
2570,121557.72088580439
2571,186427.50567982896
2572,141569.76748319494
2573,217836.08831472148
2574,279758.34033684223
2575,136990.15296746066
2576,122408.44082422412
2577,148425.9914406534
2578,84650.24313927453
2579,72526.69489543642
2580,104039.02538425464
2581,108704.48369454993
2582,103302.21853864437
2583,263652.87155023793
2584,161152.2374028833
2585,192694.87591512647
2586,208013.6736343213
2587,190433.86024766747
2588,133851.03242459267
2589,148384.2126150356
2590,199245.39884543253
2591,208128.32544757114
2592,204730.58889614817
2593,259595.80864010903
2594,185727.48552285967
2595,209739.59186683182
2596,283252.03848578874
2597,188693.44127034495
2598,287811.46245945524
2599,321780.79549487715
2600,134019.08988301424
2601,141845.45381818438
2602,84033.66656353191
2603,92964.03974707169
2604,87817.6643972056
2605,77320.5502775943
2606,143454.6606376824
2607,189295.29620299814
2608,192434.30254283815
2609,161509.5296891698
2610,111347.01393134547
2611,111568.1545139087
2612,156151.31746882343
2613,128259.59204626636
2614,128143.05592893052
2615,150303.3605205714
2616,137426.16291491274
2617,180265.1274560537
2618,217598.0100377911
2619,195838.6194545855
2620,183092.83126455717
2621,175592.15523373283
2622,177256.54703181883
2623,241321.6361712696
2624,306467.5042833823
2625,281877.95141545683
2626,178363.03281500132
2627,171971.72429703025
2628,513333.8299805505
2629,535799.1652159886
2630,423206.83508129
2631,484272.50172439555
2632,436634.1361641706
2633,321785.2794418762
2634,409401.98315290944
2635,159701.22733763698
2636,182180.41398889342
2637,177593.65883501444
2638,252233.9320995889
2639,194210.278798478
2640,155093.82271041177
2641,109983.04567155814
2642,181741.1098428453
2643,106504.43397323512
2644,128644.36598303565
2645,111993.87975451493
2646,99368.53865335163
2647,100232.08243400359
2648,141375.862960435
2649,155325.9357832558
2650,136617.97283475223
2651,146130.7782928513
2652,399827.0836449331
2653,268823.19919454894
2654,254823.03361911647
2655,383934.38669816207
2656,318832.5214738704
2657,338508.80105910223
2658,308634.68926702254
2659,316762.6328180779
2660,391724.0153018753
2661,345489.75217534474
2662,362456.4122685944
2663,282648.8467112561
2664,281022.91100639565
2665,328974.02197133034
2666,289222.06177720806
2667,174994.41001882023
2668,179029.51637131622
2669,176853.19582498266
2670,275117.84528732096
2671,180417.68468459178
2672,191512.78959426566
2673,199216.21167716524
2674,190676.04145548344
2675,187924.95758763683
2676,190892.53692837752
2677,199652.34983206345
2678,246300.8028714264
2679,273811.4438317472
2680,300589.0550106103
2681,409281.66943139985
2682,320070.935895751
2683,525207.4681955103
2684,333722.4945574779
2685,307212.1999122264
2686,235767.24998825762
2687,317745.5770088419
2688,212072.17922108254
2689,215173.10899933067
2690,422070.5468844841
2691,192799.88368520944
2692,145845.8434432136
2693,190332.28372446942
2694,139599.54175782256
2695,193156.81053832284
2696,185457.13751870263
2697,180844.9194796808
2698,179623.87459755642
2699,170955.49813671698
2700,162019.55379138744
2701,165529.24015972947
2702,121739.15440155592
2703,130811.82281376413
2704,146245.13529619685
2705,123484.35664472618
2706,122789.50883059698
2707,127214.83358104998
2708,134879.37279075716
2709,110427.97741187483
2710,133920.71119779602
2711,259259.66920414026
2712,383398.2319042041
2713,175292.66158415098
2714,152954.62854101538
2715,171867.17507901156
2716,148740.96844239454
2717,187729.70104269913
2718,223230.47363555618
2719,149532.75998637697
2720,167634.92580891564
2721,137061.61649490174
2722,149765.44621454284
2723,142539.38090925664
2724,128756.75481572154
2725,127726.47461855428
2726,146353.79879244295
2727,182500.6996060236
2728,179574.5698788457
2729,155051.9262900129
2730,147978.7714220418
2731,122046.57073141323
2732,133881.46231355343
2733,158150.17449168247
2734,151142.15303143763
